label	sentence	source	category
1	La visite du chai débute à 14 heures	https://www.academie-francaise.fr/winerie	Extensions de sens abusives
1	Le domaine, le vignoble s’étend sur une trentaine d’hectares.	https://www.academie-francaise.fr/winerie	Extensions de sens abusives
0	La visite de la winerie débute à 14 heures.	https://www.academie-francaise.fr/winerie	Extensions de sens abusives
0	La winerie s’étend sur une trentaine d’hectares.	https://www.academie-francaise.fr/winerie	Extensions de sens abusives
1	On est vraiment bien sur ce canapé	https://www.academie-francaise.fr/etre-confortable-au-sens-de-se-sentir-laise	Extensions de sens abusives
1	Maîtrisez-vous bien cette notion, cette théorie ?	https://www.academie-francaise.fr/etre-confortable-au-sens-de-se-sentir-laise	Extensions de sens abusives
0	On est confortable sur ce canapé	https://www.academie-francaise.fr/etre-confortable-au-sens-de-se-sentir-laise	Extensions de sens abusives
0	Vous sentez-vous confortable avec cette notion, cette théorie ?	https://www.academie-francaise.fr/etre-confortable-au-sens-de-se-sentir-laise	Extensions de sens abusives
1	Il va transférer des documents.	https://www.academie-francaise.fr/forwarder	Extensions de sens abusives
0	Il va forwarder les documents.	https://www.academie-francaise.fr/forwarder	Extensions de sens abusives
1	De nombreux bénévoles ont participé à cette campagne.	https://www.academie-francaise.fr/helper	Extensions de sens abusives
1	Les stands de ravitaillement sont tenus par des bénévoles.	https://www.academie-francaise.fr/helper	Extensions de sens abusives
0	De nombreux helpers ont participé à cette campagne.	https://www.academie-francaise.fr/helper	Extensions de sens abusives
0	Les stands de ravitaillement sont tenus par des helpers.	https://www.academie-francaise.fr/helper	Extensions de sens abusives
1	Il vend des produits à faible coût.	https://www.academie-francaise.fr/low-cost	Extensions de sens abusives
0	Il vend des produits low cost.	https://www.academie-francaise.fr/low-cost	Extensions de sens abusives
1	Toutes les possibilités vous sont offertes.	https://www.academie-francaise.fr/entre-deux-choix	Extensions de sens abusives
1	Y a-t-il d’autres solutions ?	https://www.academie-francaise.fr/entre-deux-choix	Extensions de sens abusives
1	Nous avons un vaste choix de couleurs.	https://www.academie-francaise.fr/entre-deux-choix	Extensions de sens abusives
1	Vous avez le choix entre toutes ces offres.	https://www.academie-francaise.fr/entre-deux-choix	Extensions de sens abusives
0	Tous les choix vous sont offerts.	https://www.academie-francaise.fr/entre-deux-choix	Extensions de sens abusives
0	Y a-t-il d’autres choix ?	https://www.academie-francaise.fr/entre-deux-choix	Extensions de sens abusives
0	Nous avons de nombreux choix de couleurs.	https://www.academie-francaise.fr/entre-deux-choix	Extensions de sens abusives
0	Vous avez tous les choix.	https://www.academie-francaise.fr/entre-deux-choix	Extensions de sens abusives
1	Pour l’instant les travaux ne sont pas terminés.	https://www.academie-francaise.fr/date-au-sens-da-ce-jour-pour-linstant	Extensions de sens abusives
0	À date les travaux ne sont pas terminés.	https://www.academie-francaise.fr/date-au-sens-da-ce-jour-pour-linstant	Extensions de sens abusives
1	Il m’a fourni les informations que je souhaitais.	https://www.academie-francaise.fr/delivrer-des-informations	Extensions de sens abusives
0	Il m’a délivré les informations que je souhaitais.	https://www.academie-francaise.fr/delivrer-des-informations	Extensions de sens abusives
1	Il est harcelé par ses admirateurs.	https://www.academie-francaise.fr/stalker-au-sens-de-harceler	Extensions de sens abusives
1	Passer des journées entières à traquer son idole.	https://www.academie-francaise.fr/stalker-au-sens-de-harceler	Extensions de sens abusives
0	Il est stalqué par ses admirateurs.	https://www.academie-francaise.fr/stalker-au-sens-de-harceler	Extensions de sens abusives
0	Passer des journées entières à stalquer son idole.	https://www.academie-francaise.fr/stalker-au-sens-de-harceler	Extensions de sens abusives
1	Faire partie des trois meilleurs.	https://www.academie-francaise.fr/etre-au-top-etre-dans-le-top-cinq	Extensions de sens abusives
1	C’est très bien.	https://www.academie-francaise.fr/etre-au-top-etre-dans-le-top-cinq	Extensions de sens abusives
1	C’est formidable.	https://www.academie-francaise.fr/etre-au-top-etre-dans-le-top-cinq	Extensions de sens abusives
0	Être dans le top trois.	https://www.academie-francaise.fr/etre-au-top-etre-dans-le-top-cinq	Extensions de sens abusives
0	C’est top.	https://www.academie-francaise.fr/etre-au-top-etre-dans-le-top-cinq	Extensions de sens abusives
0	C’est top génial.	https://www.academie-francaise.fr/etre-au-top-etre-dans-le-top-cinq	Extensions de sens abusives
1	C’est une station d’essence en libre-service.	https://www.academie-francaise.fr/self-service	Extensions de sens abusives
1	C’est un restaurant en libre-service.	https://www.academie-francaise.fr/self-service	Extensions de sens abusives
0	C’est une station d’essence en self-service.	https://www.academie-francaise.fr/self-service	Extensions de sens abusives
0	C’est un restaurant en self-service.	https://www.academie-francaise.fr/self-service	Extensions de sens abusives
1	Le site dispose de nombreuses possibilités de restauration et d’hébergement.	https://www.academie-francaise.fr/hospitalites	Extensions de sens abusives
1	Les prestations concernant le logement.	https://www.academie-francaise.fr/hospitalites	Extensions de sens abusives
0	Le site dispose de nombreuses hospitalités.	https://www.academie-francaise.fr/hospitalites	Extensions de sens abusives
0	Les prestations d’hospitalités.	https://www.academie-francaise.fr/hospitalites	Extensions de sens abusives
0	C’est too much.	https://www.academie-francaise.fr/too-much	Extensions de sens abusives
0	Ça commence à faire too much.	https://www.academie-francaise.fr/too-much	Extensions de sens abusives
1	Elle est troisième au classement actuel.	https://www.academie-francaise.fr/ranking	Extensions de sens abusives
1	C’est sa meilleure place.	https://www.academie-francaise.fr/ranking	Extensions de sens abusives
0	Elle est troisième au ranking actuel.	https://www.academie-francaise.fr/ranking	Extensions de sens abusives
0	C’est son meilleur ranking.	https://www.academie-francaise.fr/ranking	Extensions de sens abusives
1	Il est concentré sur son travail.	https://www.academie-francaise.fr/etre-focus-sur-pour-etre-concentre-focalise-polarise-sur	Extensions de sens abusives
1	Ne restez pas focalisé sur ce point.	https://www.academie-francaise.fr/etre-focus-sur-pour-etre-concentre-focalise-polarise-sur	Extensions de sens abusives
0	Il est focus sur son travail.	https://www.academie-francaise.fr/etre-focus-sur-pour-etre-concentre-focalise-polarise-sur	Extensions de sens abusives
0	Ne restez pas focus sur ce point.	https://www.academie-francaise.fr/etre-focus-sur-pour-etre-concentre-focalise-polarise-sur	Extensions de sens abusives
1	Mettez en valeur vos légumes anciens.	https://www.academie-francaise.fr/pimper-les-legumes-anciens	Extensions de sens abusives
1	Comment donner de l’éclat à un vieux manteau.	https://www.academie-francaise.fr/pimper-les-legumes-anciens	Extensions de sens abusives
0	Pimpez vos légumes anciens.	https://www.academie-francaise.fr/pimper-les-legumes-anciens	Extensions de sens abusives
0	Comment pimper un vieux manteau.	https://www.academie-francaise.fr/pimper-les-legumes-anciens	Extensions de sens abusives
1	Un ordinateur adaptable.	https://www.academie-francaise.fr/responsif	Extensions de sens abusives
1	Un moteur qui répond bien.	https://www.academie-francaise.fr/responsif	Extensions de sens abusives
0	Un ordinateur responsif.	https://www.academie-francaise.fr/responsif	Extensions de sens abusives
0	Un moteur responsif.	https://www.academie-francaise.fr/responsif	Extensions de sens abusives
1	Vous trouverez le document en pièce jointe.	https://www.academie-francaise.fr/attachement-pour-piece-jointe	Extensions de sens abusives
0	Vous trouverez le document en attachement.	https://www.academie-francaise.fr/attachement-pour-piece-jointe	Extensions de sens abusives
1	Faut-il un barème pour calculer les indemnités ?	https://www.academie-francaise.fr/baremisation-baremiser	Extensions de sens abusives
0	Faut-il barémiser les indemnités ?	https://www.academie-francaise.fr/baremisation-baremiser	Extensions de sens abusives
1	Le barème a changé	https://www.academie-francaise.fr/baremisation-baremiser	Extensions de sens abusives
0	La barémisation a changé	https://www.academie-francaise.fr/baremisation-baremiser	Extensions de sens abusives
1	Ce chanteur remonte sur scène après deux ans d’absence.	https://www.academie-francaise.fr/come-back	Extensions de sens abusives
1	Cet homme politique tente un difficile retour.	https://www.academie-francaise.fr/come-back	Extensions de sens abusives
0	Ce chanteur fait son come back sur scène après deux ans d’absence.	https://www.academie-francaise.fr/come-back	Extensions de sens abusives
0	Cet homme politique tente un difficile come back.	https://www.academie-francaise.fr/come-back	Extensions de sens abusives
1	Tout poste peut lui convenir, il est polyvalent.	https://www.academie-francaise.fr/versatile-pour-polyvalent	Extensions de sens abusives
1	Le bois est une matière qui offre de nombreuses possibilités d’emploi.	https://www.academie-francaise.fr/versatile-pour-polyvalent	Extensions de sens abusives
0	Tout poste peut lui convenir, il est versatile.	https://www.academie-francaise.fr/versatile-pour-polyvalent	Extensions de sens abusives
0	Le bois est une matière versatile.	https://www.academie-francaise.fr/versatile-pour-polyvalent	Extensions de sens abusives
1	Faire la liste, le listage des commandes.	https://www.academie-francaise.fr/listing	Extensions de sens abusives
1	Vérifier la liste des candidats.	https://www.academie-francaise.fr/listing	Extensions de sens abusives
1	Publier la liste des fraudeurs.	https://www.academie-francaise.fr/listing	Extensions de sens abusives
0	Faire le listing des commandes.	https://www.academie-francaise.fr/listing	Extensions de sens abusives
0	Vérifier le listing des candidats.	https://www.academie-francaise.fr/listing	Extensions de sens abusives
0	Publier le listing des fraudeurs.	https://www.academie-francaise.fr/listing	Extensions de sens abusives
1	Je me sens bien aujourd’hui.	https://www.academie-francaise.fr/feeler-au-sens-de-se-sentir	Extensions de sens abusives
0	Je feele bien aujourd’hui.	https://www.academie-francaise.fr/feeler-au-sens-de-se-sentir	Extensions de sens abusives
1	Je vous mets en attente.	https://www.academie-francaise.fr/en-stand	Extensions de sens abusives
1	Je vous prie de bien vouloir patienter.	https://www.academie-francaise.fr/en-stand	Extensions de sens abusives
1	Laisser un appareil en veilleuse.	https://www.academie-francaise.fr/en-stand	Extensions de sens abusives
0	Je vous mets en stand by.	https://www.academie-francaise.fr/en-stand	Extensions de sens abusives
0	Je suis en stand by.	https://www.academie-francaise.fr/en-stand	Extensions de sens abusives
0	Mettre, laisser un appareil en stand by.	https://www.academie-francaise.fr/en-stand	Extensions de sens abusives
1	Cet acteur est ringard.	https://www.academie-francaise.fr/has-been-et-out	Extensions de sens abusives
1	Il est d’un autre âge.	https://www.academie-francaise.fr/has-been-et-out	Extensions de sens abusives
0	Cet acteur est complètement has been.	https://www.academie-francaise.fr/has-been-et-out	Extensions de sens abusives
0	C’est un has been.	https://www.academie-francaise.fr/has-been-et-out	Extensions de sens abusives
1	Demain je participerai à une compétition.	https://www.academie-francaise.fr/competiter	Extensions de sens abusives
1	Il prendra part au saut en longueur.	https://www.academie-francaise.fr/competiter	Extensions de sens abusives
0	Demain je vais compétiter.	https://www.academie-francaise.fr/competiter	Extensions de sens abusives
0	Il va compétiter au saut en longueur.	https://www.academie-francaise.fr/competiter	Extensions de sens abusives
1	Un concert retransmis en direct.	https://www.academie-francaise.fr/en-live	Extensions de sens abusives
0	Un concert retransmis en live.	https://www.academie-francaise.fr/en-live	Extensions de sens abusives
1	Envoyer un courriel en nombre.	https://www.academie-francaise.fr/shooter-un-mail	Extensions de sens abusives
1	Arroser de courriels.	https://www.academie-francaise.fr/shooter-un-mail	Extensions de sens abusives
0	Shooter un mail.	https://www.academie-francaise.fr/shooter-un-mail	Extensions de sens abusives
1	C’est du matériel de haute technologie.	https://www.academie-francaise.fr/high-tech	Extensions de sens abusives
0	C’est du matériel high tech’.	https://www.academie-francaise.fr/high-tech	Extensions de sens abusives
0	« Monsieur Vincent » est un biopic de saint Vincent de Paul.	https://www.academie-francaise.fr/biopic	Extensions de sens abusives
1	« Monsieur Vincent » est un film sur la vie de saint Vincent de Paul.	https://www.academie-francaise.fr/biopic	Extensions de sens abusives
1	Il a publier une information en exclusivité	https://www.academie-francaise.fr/scoop	Extensions de sens abusives
0	Il a publier un scoop.	https://www.academie-francaise.fr/scoop	Extensions de sens abusives
1	Sa sœur a l’air sympathique.	https://www.academie-francaise.fr/cool	Extensions de sens abusives
0	Sa sœur a l’air cool.	https://www.academie-francaise.fr/cool	Extensions de sens abusives
1	Cela me réjouit que vous veniez.	https://www.academie-francaise.fr/cool	Extensions de sens abusives
0	C’est cool que vous veniez.	https://www.academie-francaise.fr/cool	Extensions de sens abusives
1	C’est la bonne méthode.	https://www.academie-francaise.fr/le-bon-workout	Extensions de sens abusives
0	C’est le bon workout.	https://www.academie-francaise.fr/le-bon-workout	Extensions de sens abusives
1	Le gouvernement songe à nationaliser les banques.	https://www.academie-francaise.fr/publiciser	Extensions de sens abusives
1	L’information a été rendue publique par ce journal.	https://www.academie-francaise.fr/publiciser	Extensions de sens abusives
0	Le gouvernement songe à publiciser les banques.	https://www.academie-francaise.fr/publiciser	Extensions de sens abusives
0	L’information a été publicisée par ce journal.	https://www.academie-francaise.fr/publiciser	Extensions de sens abusives
1	Il est arrivé à la gare à la dernière minute.	https://www.academie-francaise.fr/last-minute	Extensions de sens abusives
0	Il est arrivé à la gare last minute.	https://www.academie-francaise.fr/last-minute	Extensions de sens abusives
0	Il a été blacklisté.	https://www.academie-francaise.fr/blacklister	Extensions de sens abusives
1	Il figure sur une lsite noire.	https://www.academie-francaise.fr/blacklister	Extensions de sens abusives
1	C’est de la musique facile.	https://www.academie-francaise.fr/easy-listening-easy-reading	Extensions de sens abusives
1	C’est de la musique d’ascenseur.	https://www.academie-francaise.fr/easy-listening-easy-reading	Extensions de sens abusives
0	C’est de l’easy listening.	https://www.academie-francaise.fr/easy-listening-easy-reading	Extensions de sens abusives
1	Nous sommes en retard, il faut se presser.	https://www.academie-francaise.fr/speeder-se-speed	Extensions de sens abusives
1	Dépêchez-vous, le train part	https://www.academie-francaise.fr/speeder-se-speed	Extensions de sens abusives
1	Il est agité.	https://www.academie-francaise.fr/speeder-se-speed	Extensions de sens abusives
1	Il est énervé.	https://www.academie-francaise.fr/speeder-se-speed	Extensions de sens abusives
0	Nous sommes en retard, il faut speeder.	https://www.academie-francaise.fr/speeder-se-speed	Extensions de sens abusives
0	Speedez-vous, le train part.	https://www.academie-francaise.fr/speeder-se-speed	Extensions de sens abusives
0	Il est speed.	https://www.academie-francaise.fr/speeder-se-speed	Extensions de sens abusives
1	C’est une montre à affichage numérique.	https://www.academie-francaise.fr/digital	Extensions de sens abusives
0	C’est une montre à affichage digital.	https://www.academie-francaise.fr/digital	Extensions de sens abusives
1	Il a un air, il a une touche !	https://www.academie-francaise.fr/look-touch	Extensions de sens abusives
1	Il a une touch !	https://www.academie-francaise.fr/look-touch	Extensions de sens abusives
1	Il a marqué deux fois.	https://www.academie-francaise.fr/scorer	Extensions de sens abusives
0	Il a scoré deux fois.	https://www.academie-francaise.fr/scorer	Extensions de sens abusives
1	À retourner dès que vous pourrez.	https://www.academie-francaise.fr/asap	Extensions de sens abusives
0	À retourner asap.	https://www.academie-francaise.fr/asap	Extensions de sens abusives
1	Je vais courir.	https://www.academie-francaise.fr/running	Extensions de sens abusives
0	Je vais faire du running.	https://www.academie-francaise.fr/running	Extensions de sens abusives
1	Je vous présente mon équipe.	https://www.academie-francaise.fr/team-pour-equipe	Extensions de sens abusives
1	Les deux pilotes de cette écurie ont marqué des points au dernier grand prix.	https://www.academie-francaise.fr/team-pour-equipe	Extensions de sens abusives
0	Je vous présente mon team, ma team.	https://www.academie-francaise.fr/team-pour-equipe	Extensions de sens abusives
0	Les deux pilotes de ce team ont marqué des points au dernier grand prix.	https://www.academie-francaise.fr/team-pour-equipe	Extensions de sens abusives
1	Il a bien acquis l’esprit de l’entreprise.	https://www.academie-francaise.fr/corporate	Extensions de sens abusives
0	Il est devenu très corporate.	https://www.academie-francaise.fr/corporate	Extensions de sens abusives
1	Un panier marqué à la toute fin du match.	https://www.academie-francaise.fr/money-time	Extensions de sens abusives
1	Il a bien joué les points importants.	https://www.academie-francaise.fr/money-time	Extensions de sens abusives
1	Un joueur qui sait arracher la victoire.	https://www.academie-francaise.fr/money-time	Extensions de sens abusives
0	Un panier marqué pendant le money time.	https://www.academie-francaise.fr/money-time	Extensions de sens abusives
0	Il a bien joué les points du money time.	https://www.academie-francaise.fr/money-time	Extensions de sens abusives
0	Un joueur de money time.	https://www.academie-francaise.fr/money-time	Extensions de sens abusives
1	C’est une compétition en plein air.	https://www.academie-francaise.fr/outdoor-indoor	Extensions de sens abusives
0	C’est une compétition outdoor.	https://www.academie-francaise.fr/outdoor-indoor	Extensions de sens abusives
1	Son attitude est troublante.	https://www.academie-francaise.fr/confusant	Extensions de sens abusives
1	Ces propos contradictoires nous embrouillent.	https://www.academie-francaise.fr/confusant	Extensions de sens abusives
0	Son attitude est confusante.	https://www.academie-francaise.fr/confusant	Extensions de sens abusives
0	Ces propos contradictoires sont confusants.	https://www.academie-francaise.fr/confusant	Extensions de sens abusives
1	C’est du matériel affecté à tel usage.	https://www.academie-francaise.fr/dedicacer-pour-dedier-ou-consacrer	Extensions de sens abusives
0	C’est du matériel dédié.	https://www.academie-francaise.fr/dedicacer-pour-dedier-ou-consacrer	Extensions de sens abusives
1	Quel procédé avez-vous utilisé ?	https://www.academie-francaise.fr/process	Extensions de sens abusives
1	Voici le processus qu’ils ont suivi.	https://www.academie-francaise.fr/process	Extensions de sens abusives
0	Quel process avez-vous utilisé ?	https://www.academie-francaise.fr/process	Extensions de sens abusives
0	Voici le process qu’ils ont suivi.	https://www.academie-francaise.fr/process	Extensions de sens abusives
1	C’est une voiture d’époque.	https://www.academie-francaise.fr/vintage	Extensions de sens abusives
0	C’est une voiture vintage.	https://www.academie-francaise.fr/vintage	Extensions de sens abusives
1	Donner son feu vert pour le lancement du projet.	https://www.academie-francaise.fr/donner-son-go	Extensions de sens abusives
0	Donner son go pour le lancement du projet.	https://www.academie-francaise.fr/donner-son-go	Extensions de sens abusives
1	Organiser une conférence téléphonique.	https://www.academie-francaise.fr/conf-call	Extensions de sens abusives
0	Organiser une conf call.	https://www.academie-francaise.fr/conf-call	Extensions de sens abusives
1	À l’issue de cet entretien, il fait toujours partie des candidats pour le poste.	https://www.academie-francaise.fr/short-list	Extensions de sens abusives
1	Il est parmi les derniers candidats susceptibles d’obtenir tel prix littéraire.	https://www.academie-francaise.fr/short-list	Extensions de sens abusives
0	À l’issue de cet entretien, il est sur la short list pour le poste.	https://www.academie-francaise.fr/short-list	Extensions de sens abusives
0	Il est sur la short list pour tel prix littéraire.	https://www.academie-francaise.fr/short-list	Extensions de sens abusives
1	Ne gâchez pas le plaisir!	https://www.academie-francaise.fr/spoiler	Extensions de sens abusives
1	Ne dites pas la suite, le dénouement du film !	https://www.academie-francaise.fr/spoiler	Extensions de sens abusives
0	Ne spoilez pas le film !	https://www.academie-francaise.fr/spoiler	Extensions de sens abusives
0	Ne spoilez pas !	https://www.academie-francaise.fr/spoiler	Extensions de sens abusives
1	Il veut déménager.	https://www.academie-francaise.fr/switcher	Extensions de sens abusives
1	Il veut switcher d’appartement.	https://www.academie-francaise.fr/switcher	Extensions de sens abusives
1	Les bureaux ont été refaits.	https://www.academie-francaise.fr/relooker	Extensions de sens abusives
1	Il a changé d’apparence.	https://www.academie-francaise.fr/relooker	Extensions de sens abusives
0	Les bureaux ont été relookés.	https://www.academie-francaise.fr/relooker	Extensions de sens abusives
0	Il a été relooké	https://www.academie-francaise.fr/relooker	Extensions de sens abusives
1	Gardez-moi informé	https://www.academie-francaise.fr/mettre-dans-la-loop-pour-tenir-au-courant	Extensions de sens abusives
0	Gardez-moi dans la loop.	https://www.academie-francaise.fr/mettre-dans-la-loop-pour-tenir-au-courant	Extensions de sens abusives
1	La prolifération des contre-vérités.	https://www.academie-francaise.fr/fake-news	Extensions de sens abusives
1	Alimenter la presse en ragots.	https://www.academie-francaise.fr/fake-news	Extensions de sens abusives
0	La prolifération des fake news.	https://www.academie-francaise.fr/fake-news	Extensions de sens abusives
0	Alimenter la presse en fake news.	https://www.academie-francaise.fr/fake-news	Extensions de sens abusives
1	Assurer la direction d’une entreprise.	https://www.academie-francaise.fr/dirigeance-pour-direction	Extensions de sens abusives
1	Se voir confier la direction des opérations.	https://www.academie-francaise.fr/dirigeance-pour-direction	Extensions de sens abusives
0	Assurer la dirigeance d’une entreprise.	https://www.academie-francaise.fr/dirigeance-pour-direction	Extensions de sens abusives
0	Se voir confier la dirigeance des opérations.	https://www.academie-francaise.fr/dirigeance-pour-direction	Extensions de sens abusives
1	Les coulisses d’un défilé de mode.	https://www.academie-francaise.fr/backstage	Extensions de sens abusives
1	Assister à un spectacle en coulisse.	https://www.academie-francaise.fr/backstage	Extensions de sens abusives
1	Les négociations se sont passées en coulisses.	https://www.academie-francaise.fr/backstage	Extensions de sens abusives
0	Les backstages d’un défilé de mode.	https://www.academie-francaise.fr/backstage	Extensions de sens abusives
0	Assister à un concert en backstage.	https://www.academie-francaise.fr/backstage	Extensions de sens abusives
0	Les négociations se sont passées backstage.	https://www.academie-francaise.fr/backstage	Extensions de sens abusives
1	La crise affecte l’activité économique.	https://www.academie-francaise.fr/impacter	Extensions de sens abusives
0	La crise impacte l’activité économique.	https://www.academie-francaise.fr/impacter	Extensions de sens abusives
1	Il a la charge des affaires.	https://www.academie-francaise.fr/en-charge-de-en-responsabilite-de-en-capacite-de	Extensions de sens abusives
1	Il va avoir la responsabilité de la mise en œuvre des réformes.	https://www.academie-francaise.fr/en-charge-de-en-responsabilite-de-en-capacite-de	Extensions de sens abusives
0	Il va être en responsabilité de la mise en œuvre des réformes.	https://www.academie-francaise.fr/en-charge-de-en-responsabilite-de-en-capacite-de	Extensions de sens abusives
0	Il est en charge des affaires.	https://www.academie-francaise.fr/en-charge-de-en-responsabilite-de-en-capacite-de	Extensions de sens abusives
1	Il n’est pas digne de confiance.	https://www.academie-francaise.fr/secure-insecure	Extensions de sens abusives
0	Il n’est pas très sécure.	https://www.academie-francaise.fr/secure-insecure	Extensions de sens abusives
1	Un garage spécialisé dans la personnalisation des camions.	https://www.academie-francaise.fr/customiser-tuning	Extensions de sens abusives
0	Un garage spécialisé dans le tuning des camions.	https://www.academie-francaise.fr/customiser-tuning	Extensions de sens abusives
1	La date butoir pour la remise de cet article a été fixée au 15 mars.	https://www.academie-francaise.fr/deadline	Extensions de sens abusives
0	La deadline pour la remise de cet article a été fixée au 15 mars.	https://www.academie-francaise.fr/deadline	Extensions de sens abusives
1	Je suis absolument sûr de moi.	https://www.academie-francaise.fr/definitivement	Extensions de sens abusives
0	Je suis définitivement sûr de moi.	https://www.academie-francaise.fr/definitivement	Extensions de sens abusives
1	Il serait très intéressé par une visite d’Oslo.	https://www.academie-francaise.fr/etre-interesse-infinitif	Emplois fautis
0	Il serait très intéressé à visiter Oslo.	https://www.academie-francaise.fr/etre-interesse-infinitif	
1	Elle souhaite apprendre l’italien.	https://www.academie-francaise.fr/etre-interesse-infinitif	
0	Elle est très intéressée à apprendre l’italien	https://www.academie-francaise.fr/etre-interesse-infinitif	
1	La lettre est incluse dans le dossier.	https://www.academie-francaise.fr/incluse-mais-exclue	
1	Une défaite n’est pas exclue.	https://www.academie-francaise.fr/incluse-mais-exclue	
1	Elle était percluse de rhumatismes.	https://www.academie-francaise.fr/incluse-mais-exclue	
0	La lettre est inclue dans le dossier.	https://www.academie-francaise.fr/incluse-mais-exclue	
0	Une défaite n’est pas excluse.	https://www.academie-francaise.fr/incluse-mais-exclue	
0	Elle était perclue de rhumatismes.	https://www.academie-francaise.fr/incluse-mais-exclue	
1	La France rencontre l’Italie en finale.	https://www.academie-francaise.fr/federer-va-jouer-nadal-en-demi-finale	
1	Les Français sont opposés aux Anglais en quart de finale.	https://www.academie-francaise.fr/federer-va-jouer-nadal-en-demi-finale	
0	La France joue l’Italie en finale.	https://www.academie-francaise.fr/federer-va-jouer-nadal-en-demi-finale	
0	Les Français jouent les Anglais en quart de finale.	https://www.academie-francaise.fr/federer-va-jouer-nadal-en-demi-finale	
1	Quel est le coût de cette robe, quel en est le coût ?	https://www.academie-francaise.fr/quelle-en-est-sa-signification-pour-quelle-en-est-la-signification	
0	Quel est le coût de cette robe, quel en est son coût ?	https://www.academie-francaise.fr/quelle-en-est-sa-signification-pour-quelle-en-est-la-signification	
1	Venez vous abriter sous l’auvent.	https://www.academie-francaise.fr/le-hauban-mais-lauvent	
0	Venez vous abriter sous le auvent.	https://www.academie-francaise.fr/le-hauban-mais-lauvent	
1	Il s’est mis à la musique sur le tard.	https://www.academie-francaise.fr/apprendre-sur-le-tard-et-apprendre-sur-le-tas	
1	Il a appris son métier sur le tas.	https://www.academie-francaise.fr/apprendre-sur-le-tard-et-apprendre-sur-le-tas	
0	Il s’est mis à la musique sur le tas.	https://www.academie-francaise.fr/apprendre-sur-le-tard-et-apprendre-sur-le-tas	
0	Il a appris son métier sur le tard.	https://www.academie-francaise.fr/apprendre-sur-le-tard-et-apprendre-sur-le-tas	
1	Le bruit les empêche de travailler.	https://www.academie-francaise.fr/il-lui-empeche-de-pour-il-lempeche-de	
1	Les agents lui ont interdit de passer.	https://www.academie-francaise.fr/il-lui-empeche-de-pour-il-lempeche-de	
0	Le bruit leur empêche de travailler.	https://www.academie-francaise.fr/il-lui-empeche-de-pour-il-lempeche-de	
0	Les agents l’ont interdit de passer.	https://www.academie-francaise.fr/il-lui-empeche-de-pour-il-lempeche-de	
1	Deux bataillons sont entrés en rébellion.	https://www.academie-francaise.fr/le-nom-rebellion-se-rebelle	
1	La rébellion a été vaincue.	https://www.academie-francaise.fr/le-nom-rebellion-se-rebelle	
1	Faites preuve de ténacité	https://www.academie-francaise.fr/le-nom-rebellion-se-rebelle	
0	Deux bataillons sont entrés en rebellion.	https://www.academie-francaise.fr/le-nom-rebellion-se-rebelle	
0	La rebellion a été vaincue.	https://www.academie-francaise.fr/le-nom-rebellion-se-rebelle	
0	Faites preuve de tenacité	https://www.academie-francaise.fr/le-nom-rebellion-se-rebelle	
1	Les élèves se sont rendus en classe.	https://www.academie-francaise.fr/elle-sest-rendue-compte-quelle-setait-rendu-coupable	
1	Elles se sont rendues indispensables.	https://www.academie-francaise.fr/elle-sest-rendue-compte-quelle-setait-rendu-coupable	
1	Ils se sont rendu compte du danger.	https://www.academie-francaise.fr/elle-sest-rendue-compte-quelle-setait-rendu-coupable	
0	Les élèves se sont rendu en classe.	https://www.academie-francaise.fr/elle-sest-rendue-compte-quelle-setait-rendu-coupable	
0	Elles se sont rendu indispensables.	https://www.academie-francaise.fr/elle-sest-rendue-compte-quelle-setait-rendu-coupable	
0	Ils se sont rendus compte du danger.	https://www.academie-francaise.fr/elle-sest-rendue-compte-quelle-setait-rendu-coupable	
1	Il savait qu’il viendrait.	https://www.academie-francaise.fr/je-pensais-que-je-viendrai	
0	Il savait qu’il viendra.	https://www.academie-francaise.fr/je-pensais-que-je-viendrai	
1	Les acteurs sociaux ont abordé le sujet du handicap.	https://www.academie-francaise.fr/partager-autour-dun-sujet	
1	Nous vous invitons à venir discuter du livre de Maxime.	https://www.academie-francaise.fr/partager-autour-dun-sujet	
0	Les acteurs sociaux ont partagé autour du handicap.	https://www.academie-francaise.fr/partager-autour-dun-sujet	
0	Nous vous invitons à venir partager autour du livre de Maxime.	https://www.academie-francaise.fr/partager-autour-dun-sujet	
0	Le vent souffle entre cinquante à soixante-dix kilomètres à l’heure.	https://www.academie-francaise.fr/entre-50-70-kmh	
0	La traversée durera entre quatre à six heures.	https://www.academie-francaise.fr/entre-50-70-kmh	
1	L’anaconda peut mesurer de huit à dix mètres.	https://www.academie-francaise.fr/entre-50-70-kmh	
1	Un éléphant d’Afrique adulte pèse entre cinq et six tonnes.	https://www.academie-francaise.fr/entre-50-70-kmh	
1	N’avancez pas trop vite.	https://www.academie-francaise.fr/hesitez-pas-utiliser-une-negation-complete	
1	N’abandonnez pas vos efforts.	https://www.academie-francaise.fr/hesitez-pas-utiliser-une-negation-complete	
0	Avancez pas trop vite.	https://www.academie-francaise.fr/hesitez-pas-utiliser-une-negation-complete	
0	Abandonnez pas vos efforts.	https://www.academie-francaise.fr/hesitez-pas-utiliser-une-negation-complete	
1	Ce projet de loi va soulever des débats.	https://www.academie-francaise.fr/faire-debat-faire-polemique	
